Fecha-I,Vlo-I,Ori-I,Des-I,Emp-I,Fecha-O,Vlo-O,Ori-O,Des-O,Emp-O,DIA,MES,AÑO,DIANOM,TIPOVUELO,OPERA,SIGLAORI,SIGLADES
2017-01-18 14:25:00,401,SCEL,LFPG,AFR,2017-01-18 14:58:00,401,SCEL,LFPG,AFR,18,1,2017,Miercoles,I,Air France,Santiago,Paris
2017-01-19 14:25:00,401,SCEL,LFPG,AFR,2017-01-19 14:31:00,401,SCEL,LFPG,AFR,19,1,2017,Jueves,I,Air France,Santiago,Paris
2017-01-20 14:25:00,401,SCEL,LFPG,AFR,2017-01-20 14:21:00,401,SCEL,LFPG,AFR,20,1,2017,Viernes,I,Air France,Santiago,Paris
2017-01-21 14:25:00,401,SCEL,LFPG,AFR,2017-01-21 14:33:00,401,SCEL,LFPG,AFR,21,1,2017,Sabado,I,Air France,Santiago,Paris
2017-01-22 14:25:00,401,SCEL,LFPG,AFR,2017-01-22 14:32:00,401,SCEL,LFPG,AFR,22,1,2017,Domingo,I,Air France,Santiago,Paris
2017-01-23 14:25:00,401,SCEL,LFPG,AFR,2017-01-23 14:24:00,401,SCEL,LFPG,AFR,23,1,2017,Lunes,I,Air France,Santiago,Paris
2017-01-24 14:25:00,401,SCEL,LFPG,AFR,2017-01-24 14:28:00,401,SCEL,LFPG,AFR,24,1,2017,Martes,I,Air France,Santiago,Paris
2017-01-25 14:25:00,401,SCEL,LFPG,AFR,2017-01-25 14:18:00,401,SCEL,LFPG,AFR,25,1,2017,Miercoles,I,Air France,Santiago,Paris
2017-01-26 14:25:00,401,SCEL,LFPG,AFR,2017-01-26 14:37:00,401,SCEL,LFPG,AFR,26,1,2017,Jueves,I,Air France,Santiago,Paris
2017-01-27 14:25:00,401,SCEL,LFPG,AFR,2017-01-27 14:23:00,401,SCEL,LFPG,AFR,27,1,2017,Viernes,I,Air France,Santiago,Paris
2017-01-28 14:25:00,401,SCEL,LFPG,AFR,2017-01-28 14:32:00,401,SCEL,LFPG,AFR,28,1,2017,Sabado,I,Air France,Santiago,Paris
2017-01-29 14:25:00,401,SCEL,LFPG,AFR,2017-01-29 14:39:00,401,SCEL,LFPG,AFR,29,1,2017,Domingo,I,Air France,Santiago,Paris
2017-01-30 14:25:00,401,SCEL,LFPG,AFR,2017-01-30 14:39:00,401,SCEL,LFPG,AFR,30,1,2017,Lunes,I,Air France,Santiago,Paris
2017-01-31 14:25:00,401,SCEL,LFPG,AFR,2017-01-31 14:20:00,401,SCEL,LFPG,AFR,31,1,2017,Martes,I,Air France,Santiago,Paris
2017-01-01 00:15:00,11,SCEL,MMMX,AMX,2017-01-01 00:04:00,11,SCEL,MMMX,AMX,1,1,2017,Domingo,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-02 00:15:00,11,SCEL,MMMX,AMX,2017-01-02 00:28:00,11,SCEL,MMMX,AMX,2,1,2017,Lunes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-03 00:15:00,11,SCEL,MMMX,AMX,2017-01-03 00:13:00,11,SCEL,MMMX,AMX,3,1,2017,Martes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-04 00:15:00,11,SCEL,MMMX,AMX,2017-01-04 00:03:00,11,SCEL,MMMX,AMX,4,1,2017,Miercoles,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-05 00:15:00,11,SCEL,MMMX,AMX,2017-01-05 00:22:00,11,SCEL,MMMX,AMX,5,1,2017,Jueves,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-06 00:15:00,11,SCEL,MMMX,AMX,2017-01-06 00:14:00,11,SCEL,MMMX,AMX,6,1,2017,Viernes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-07 00:15:00,11,SCEL,MMMX,AMX,2017-01-07 00:29:00,11,SCEL,MMMX,AMX,7,1,2017,Sabado,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-08 00:15:00,11,SCEL,MMMX,AMX,2017-01-08 00:08:00,11,SCEL,MMMX,AMX,8,1,2017,Domingo,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-09 22:35:00,11,SCEL,MMMX,AMX,2017-01-09 22:29:00,11,SCEL,MMMX,AMX,9,1,2017,Lunes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-10 22:35:00,11,SCEL,MMMX,AMX,2017-01-10 22:35:00,11,SCEL,MMMX,AMX,10,1,2017,Martes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-11 22:35:00,11,SCEL,MMMX,AMX,2017-01-11 22:32:00,11,SCEL,MMMX,AMX,11,1,2017,Miercoles,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-12 22:35:00,11,SCEL,MMMX,AMX,2017-01-12 22:26:00,11,SCEL,MMMX,AMX,12,1,2017,Jueves,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-13 22:35:00,11,SCEL,MMMX,AMX,2017-01-13 22:31:00,11,SCEL,MMMX,AMX,13,1,2017,Viernes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-14 22:35:00,11,SCEL,MMMX,AMX,2017-01-14 22:33:00,11,SCEL,MMMX,AMX,14,1,2017,Sabado,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-15 22:35:00,11,SCEL,MMMX,AMX,2017-01-15 22:28:00,11,SCEL,MMMX,AMX,15,1,2017,Domingo,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-16 22:35:00,11,SCEL,MMMX,AMX,2017-01-16 22:32:00,11,SCEL,MMMX,AMX,16,1,2017,Lunes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-17 22:35:00,11,SCEL,MMMX,AMX,2017-01-17 22:36:00,11,SCEL,MMMX,AMX,17,1,2017,Martes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-18 22:35:00,11,SCEL,MMMX,AMX,2017-01-18 22:39:00,11,SCEL,MMMX,AMX,18,1,2017,Miercoles,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-19 22:35:00,11,SCEL,MMMX,AMX,2017-01-19 22:26:00,11,SCEL,MMMX,AMX,19,1,2017,Jueves,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-20 22:35:00,11,SCEL,MMMX,AMX,2017-01-21 00:53:00,11,SCEL,MMMX,AMX,21,1,2017,Sabado,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-21 22:35:00,11,SCEL,MMMX,AMX,2017-01-21 22:34:00,11,SCEL,MMMX,AMX,21,1,2017,Sabado,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-22 22:35:00,11,SCEL,MMMX,AMX,2017-01-22 22:22:00,11,SCEL,MMMX,AMX,22,1,2017,Domingo,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-23 22:35:00,11,SCEL,MMMX,AMX,2017-01-23 22:24:00,11,SCEL,MMMX,AMX,23,1,2017,Lunes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-24 22:35:00,11,SCEL,MMMX,AMX,2017-01-24 22:24:00,11,SCEL,MMMX,AMX,24,1,2017,Martes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-25 22:35:00,11,SCEL,MMMX,AMX,2017-01-25 22:26:00,11,SCEL,MMMX,AMX,25,1,2017,Miercoles,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-26 22:35:00,11,SCEL,MMMX,AMX,2017-01-26 22:28:00,11,SCEL,MMMX,AMX,26,1,2017,Jueves,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-27 22:35:00,11,SCEL,MMMX,AMX,2017-01-27 22:30:00,11,SCEL,MMMX,AMX,27,1,2017,Viernes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-28 22:35:00,11,SCEL,MMMX,AMX,2017-01-28 22:34:00,11,SCEL,MMMX,AMX,28,1,2017,Sabado,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-29 22:35:00,11,SCEL,MMMX,AMX,2017-01-29 22:33:00,11,SCEL,MMMX,AMX,29,1,2017,Domingo,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-30 22:35:00,11,SCEL,MMMX,AMX,2017-01-30 22:48:00,11,SCEL,MMMX,AMX,30,1,2017,Lunes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-31 22:35:00,11,SCEL,MMMX,AMX,2017-01-31 22:26:00,11,SCEL,MMMX,AMX,31,1,2017,Martes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-09 00:15:00,1011,SCEL,MMMX,AMX,2017-01-09 00:14:00,1011,SCEL,MMMX,AMX,9,1,2017,Lunes,I,Aeromexico,Santiago,Ciudad de Mexico
2017-01-01 10:35:00,1281,SCEL,SABE,ARG,2017-01-01 10:25:00,1281,SCEL,SABE,ARG,1,1,2017,Domingo,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-02 10:35:00,1281,SCEL,SABE,ARG,2017-01-02 10:37:00,1281,SCEL,SABE,ARG,2,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-03 10:35:00,1281,SCEL,SABE,ARG,2017-01-03 10:33:00,1281,SCEL,SABE,ARG,3,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-04 10:35:00,1281,SCEL,SABE,ARG,2017-01-04 11:06:00,1281,SCEL,SABE,ARG,4,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-05 10:35:00,1281,SCEL,SABE,ARG,2017-01-05 10:53:00,1281,SCEL,SABE,ARG,5,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-06 10:35:00,1281,SCEL,SABE,ARG,2017-01-06 10:22:00,1281,SCEL,SABE,ARG,6,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-07 10:35:00,1281,SCEL,SABE,ARG,2017-01-07 10:29:00,1281,SCEL,SABE,ARG,7,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-08 10:35:00,1281,SCEL,SABE,ARG,2017-01-08 10:35:00,1281,SCEL,SABE,ARG,8,1,2017,Domingo,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-09 10:35:00,1281,SCEL,SABE,ARG,2017-01-09 10:55:00,1281,SCEL,SABE,ARG,9,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-10 10:35:00,1281,SCEL,SABE,ARG,2017-01-10 10:43:00,1281,SCEL,SABE,ARG,10,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-11 10:35:00,1281,SCEL,SABE,ARG,2017-01-11 10:46:00,1281,SCEL,SABE,ARG,11,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-12 10:35:00,1281,SCEL,SABE,ARG,2017-01-12 10:27:00,1281,SCEL,SABE,ARG,12,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-13 10:35:00,1281,SCEL,SABE,ARG,2017-01-13 12:03:00,1281,SCEL,SABE,ARG,13,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-14 10:35:00,1281,SCEL,SABE,ARG,2017-01-14 10:52:00,1281,SCEL,SABE,ARG,14,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-15 10:35:00,1281,SCEL,SABE,ARG,2017-01-15 11:02:00,1281,SCEL,SABE,ARG,15,1,2017,Domingo,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-16 10:35:00,1281,SCEL,SABE,ARG,2017-01-16 10:37:00,1281,SCEL,SABE,ARG,16,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-17 10:35:00,1281,SCEL,SABE,ARG,2017-01-17 10:36:00,1281,SCEL,SABE,ARG,17,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-18 10:35:00,1281,SCEL,SABE,ARG,2017-01-18 11:08:00,1281,SCEL,SABE,ARG,18,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-19 10:35:00,1281,SCEL,SABE,ARG,2017-01-19 10:46:00,1281,SCEL,SABE,ARG,19,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-20 10:35:00,1281,SCEL,SABE,ARG,2017-01-20 10:37:00,1281,SCEL,SABE,ARG,20,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-21 10:35:00,1281,SCEL,SABE,ARG,2017-01-21 10:45:00,1281,SCEL,SABE,ARG,21,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-23 10:35:00,1281,SCEL,SABE,ARG,2017-01-23 10:30:00,1281,SCEL,SABE,ARG,23,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-24 10:35:00,1281,SCEL,SABE,ARG,2017-01-24 10:34:00,1281,SCEL,SABE,ARG,24,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-25 10:35:00,1281,SCEL,SABE,ARG,2017-01-25 10:23:00,1281,SCEL,SABE,ARG,25,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-26 10:35:00,1281,SCEL,SABE,ARG,2017-01-26 10:30:00,1281,SCEL,SABE,ARG,26,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-27 10:35:00,1281,SCEL,SABE,ARG,2017-01-27 10:32:00,1281,SCEL,SABE,ARG,27,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-30 10:35:00,1281,SCEL,SABE,ARG,2017-01-30 10:25:00,1281,SCEL,SABE,ARG,30,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-31 10:35:00,1281,SCEL,SABE,ARG,2017-01-31 10:38:00,1281,SCEL,SABE,ARG,31,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-02 09:20:00,1283,SCEL,SABE,ARG,2017-01-02 09:21:00,1283,SCEL,SABE,ARG,2,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-03 09:20:00,1283,SCEL,SABE,ARG,2017-01-03 09:21:00,1283,SCEL,SABE,ARG,3,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-04 09:20:00,1283,SCEL,SABE,ARG,2017-01-04 09:55:00,1283,SCEL,SABE,ARG,4,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-05 09:20:00,1283,SCEL,SABE,ARG,2017-01-05 09:09:00,1283,SCEL,SABE,ARG,5,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-06 09:20:00,1283,SCEL,SABE,ARG,2017-01-06 09:09:00,1283,SCEL,SABE,ARG,6,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-07 09:20:00,1283,SCEL,SABE,ARG,2017-01-07 09:10:00,1283,SCEL,SABE,ARG,7,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-09 09:20:00,1283,SCEL,SABE,ARG,2017-01-09 09:26:00,1283,SCEL,SABE,ARG,9,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-10 09:20:00,1283,SCEL,SABE,ARG,2017-01-10 09:34:00,1283,SCEL,SABE,ARG,10,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-11 09:20:00,1283,SCEL,SABE,ARG,2017-01-11 09:13:00,1283,SCEL,SABE,ARG,11,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-12 09:20:00,1283,SCEL,SABE,ARG,2017-01-12 09:09:00,1283,SCEL,SABE,ARG,12,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-13 09:20:00,1283,SCEL,SABE,ARG,2017-01-13 09:20:00,1283,SCEL,SABE,ARG,13,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-14 09:20:00,1283,SCEL,SABE,ARG,2017-01-14 09:25:00,1283,SCEL,SABE,ARG,14,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-16 09:20:00,1283,SCEL,SABE,ARG,2017-01-16 09:38:00,1283,SCEL,SABE,ARG,16,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-17 09:20:00,1283,SCEL,SABE,ARG,2017-01-17 09:12:00,1283,SCEL,SABE,ARG,17,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-18 09:20:00,1283,SCEL,SABE,ARG,2017-01-18 09:19:00,1283,SCEL,SABE,ARG,18,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-19 09:20:00,1283,SCEL,SABE,ARG,2017-01-19 09:09:00,1283,SCEL,SABE,ARG,19,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-20 09:20:00,1283,SCEL,SABE,ARG,2017-01-20 09:37:00,1283,SCEL,SABE,ARG,20,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-21 09:20:00,1283,SCEL,SABE,ARG,2017-01-21 09:35:00,1283,SCEL,SABE,ARG,21,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-23 09:20:00,1283,SCEL,SABE,ARG,2017-01-23 09:21:00,1283,SCEL,SABE,ARG,23,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-24 09:20:00,1283,SCEL,SABE,ARG,2017-01-24 09:16:00,1283,SCEL,SABE,ARG,24,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-25 09:20:00,1283,SCEL,SABE,ARG,2017-01-25 09:50:00,1283,SCEL,SABE,ARG,25,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-26 09:20:00,1283,SCEL,SABE,ARG,2017-01-26 09:07:00,1283,SCEL,SABE,ARG,26,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-27 09:20:00,1283,SCEL,SABE,ARG,2017-01-27 09:16:00,1283,SCEL,SABE,ARG,27,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-28 09:20:00,1283,SCEL,SABE,ARG,2017-01-28 09:15:00,1283,SCEL,SABE,ARG,28,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-30 09:20:00,1283,SCEL,SABE,ARG,2017-01-30 09:14:00,1283,SCEL,SABE,ARG,30,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-01 16:45:00,1285,SCEL,SABE,ARG,2017-01-01 16:38:00,1285,SCEL,SABE,ARG,1,1,2017,Domingo,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-02 16:45:00,1285,SCEL,SABE,ARG,2017-01-02 16:50:00,1285,SCEL,SABE,ARG,2,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-03 16:45:00,1285,SCEL,SABE,ARG,2017-01-03 17:10:00,1285,SCEL,SABE,ARG,3,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-04 16:45:00,1285,SCEL,SABE,ARG,2017-01-04 16:49:00,1285,SCEL,SABE,ARG,4,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-05 16:45:00,1285,SCEL,SABE,ARG,2017-01-05 16:35:00,1285,SCEL,SABE,ARG,5,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-06 16:45:00,1285,SCEL,SABE,ARG,2017-01-06 16:56:00,1285,SCEL,SABE,ARG,6,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-07 16:45:00,1285,SCEL,SABE,ARG,2017-01-07 16:31:00,1285,SCEL,SABE,ARG,7,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-08 16:45:00,1285,SCEL,SABE,ARG,2017-01-08 16:43:00,1285,SCEL,SABE,ARG,8,1,2017,Domingo,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-09 16:45:00,1285,SCEL,SABE,ARG,2017-01-09 16:42:00,1285,SCEL,SABE,ARG,9,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-10 16:45:00,1285,SCEL,SABE,ARG,2017-01-10 16:52:00,1285,SCEL,SABE,ARG,10,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-11 16:45:00,1285,SCEL,SABE,ARG,2017-01-11 16:54:00,1285,SCEL,SABE,ARG,11,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-12 16:45:00,1285,SCEL,SABE,ARG,2017-01-12 17:27:00,1285,SCEL,SABE,ARG,12,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-13 16:45:00,1285,SCEL,SABE,ARG,2017-01-13 16:54:00,1285,SCEL,SABE,ARG,13,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-14 16:45:00,1285,SCEL,SABE,ARG,2017-01-14 16:49:00,1285,SCEL,SABE,ARG,14,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-15 16:45:00,1285,SCEL,SABE,ARG,2017-01-15 16:36:00,1285,SCEL,SABE,ARG,15,1,2017,Domingo,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-16 16:45:00,1285,SCEL,SABE,ARG,2017-01-16 16:37:00,1285,SCEL,SABE,ARG,16,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-17 16:45:00,1285,SCEL,SABE,ARG,2017-01-17 16:38:00,1285,SCEL,SABE,ARG,17,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-18 16:45:00,1285,SCEL,SABE,ARG,2017-01-18 16:51:00,1285,SCEL,SABE,ARG,18,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-19 16:45:00,1285,SCEL,SABE,ARG,2017-01-19 16:40:00,1285,SCEL,SABE,ARG,19,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-20 16:45:00,1285,SCEL,SABE,ARG,2017-01-20 16:45:00,1285,SCEL,SABE,ARG,20,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-21 16:45:00,1285,SCEL,SABE,ARG,2017-01-21 16:36:00,1285,SCEL,SABE,ARG,21,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-22 16:45:00,1285,SCEL,SABE,ARG,2017-01-22 16:39:00,1285,SCEL,SABE,ARG,22,1,2017,Domingo,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-23 16:45:00,1285,SCEL,SABE,ARG,2017-01-23 16:46:00,1285,SCEL,SABE,ARG,23,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-24 16:45:00,1285,SCEL,SABE,ARG,2017-01-24 16:43:00,1285,SCEL,SABE,ARG,24,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-25 16:45:00,1285,SCEL,SABE,ARG,2017-01-25 16:42:00,1285,SCEL,SABE,ARG,25,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-26 16:45:00,1285,SCEL,SABE,ARG,2017-01-26 16:46:00,1285,SCEL,SABE,ARG,26,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-27 16:45:00,1285,SCEL,SABE,ARG,2017-01-27 16:42:00,1285,SCEL,SABE,ARG,27,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-28 16:45:00,1285,SCEL,SABE,ARG,2017-01-28 16:41:00,1285,SCEL,SABE,ARG,28,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-29 16:45:00,1285,SCEL,SABE,ARG,2017-01-29 16:42:00,1285,SCEL,SABE,ARG,29,1,2017,Domingo,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-30 16:45:00,1285,SCEL,SABE,ARG,2017-01-30 16:33:00,1285,SCEL,SABE,ARG,30,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-31 16:45:00,1285,SCEL,SABE,ARG,2017-01-31 16:59:00,1285,SCEL,SABE,ARG,31,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-01 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-01 19:19:00,1287,SCEL,SAEZ,ARG,1,1,2017,Domingo,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-02 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-02 19:24:00,1287,SCEL,SAEZ,ARG,2,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-03 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-03 19:53:00,1287,SCEL,SAEZ,ARG,3,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-04 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-04 19:24:00,1287,SCEL,SAEZ,ARG,4,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-05 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-05 19:24:00,1287,SCEL,SAEZ,ARG,5,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-06 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-06 19:17:00,1287,SCEL,SAEZ,ARG,6,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-07 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-07 19:33:00,1287,SCEL,SAEZ,ARG,7,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-08 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-08 19:37:00,1287,SCEL,SAEZ,ARG,8,1,2017,Domingo,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-09 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-09 19:17:00,1287,SCEL,SAEZ,ARG,9,1,2017,Lunes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-10 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-10 19:22:00,1287,SCEL,SAEZ,ARG,10,1,2017,Martes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-11 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-11 20:02:00,1287,SCEL,SAEZ,ARG,11,1,2017,Miercoles,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-12 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-12 19:29:00,1287,SCEL,SAEZ,ARG,12,1,2017,Jueves,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-13 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-13 19:32:00,1287,SCEL,SAEZ,ARG,13,1,2017,Viernes,I,Aerolineas Argentinas,Santiago,Buenos Aires
2017-01-14 19:25:00,1287,SCEL,SAEZ,ARG,2017-01-14 19:22:00,1287,SCEL,SAEZ,ARG,14,1,2017,Sabado,I,Aerolineas Argentinas,Santiago,Buenos Aires
